#;approach;queueing delay;slice
2951;Gómez et al.;null;BE 3
2952;Gómez et al.;null;BE 3
2953;Gómez et al.;null;BE 3
2954;Gómez et al.;null;BE 3
2955;Gómez et al.;null;BE 3
2956;Gómez et al.;null;BE 3
2957;Gómez et al.;null;BE 3
2958;Gómez et al.;null;BE 3
2959;Gómez et al.;null;BE 3
2960;Gómez et al.;null;BE 3
2961;Gómez et al.;null;BE 3
2962;Gómez et al.;null;BE 3
2963;Gómez et al.;null;BE 3
2964;Gómez et al.;null;BE 3
2965;Gómez et al.;null;BE 3
2966;Gómez et al.;null;BE 3
2967;Gómez et al.;null;BE 3
2968;Gómez et al.;null;BE 3
2969;Gómez et al.;null;BE 3
2970;Gómez et al.;null;BE 3
2971;Gómez et al.;null;BE 3
2972;Gómez et al.;null;BE 3
2973;Gómez et al.;null;BE 3
2974;Gómez et al.;null;BE 3
2975;Gómez et al.;null;BE 3
2976;Gómez et al.;null;BE 3
2977;Gómez et al.;null;BE 3
2978;Gómez et al.;null;BE 3
2979;Gómez et al.;null;BE 3
2980;Gómez et al.;null;BE 3
2981;Gómez et al.;null;BE 3
2982;Gómez et al.;null;BE 3
2983;Gómez et al.;null;BE 3
2984;Gómez et al.;null;BE 3
2985;Gómez et al.;null;BE 3
2986;Gómez et al.;null;BE 3
2987;Gómez et al.;null;BE 3
2988;Gómez et al.;null;BE 3
2989;Gómez et al.;null;BE 3
2990;Gómez et al.;null;BE 3
2991;Gómez et al.;null;BE 3
2992;Gómez et al.;null;BE 3
2993;Gómez et al.;null;BE 3
2994;Gómez et al.;null;BE 3
2995;Gómez et al.;null;BE 3
2996;Gómez et al.;null;BE 3
2997;Gómez et al.;null;BE 3
2998;Gómez et al.;null;BE 3
2999;Gómez et al.;null;BE 3
3000;Gómez et al.;null;BE 3
3001;Gómez et al.;null;BE 3
3002;Gómez et al.;null;BE 3
3003;Gómez et al.;null;BE 3
3004;Gómez et al.;null;BE 3
3005;Gómez et al.;null;BE 3
3006;Gómez et al.;null;BE 3
3007;Gómez et al.;null;BE 3
3008;Gómez et al.;null;BE 3
3009;Gómez et al.;null;BE 3
3010;Gómez et al.;null;BE 3
3011;Gómez et al.;58.25;BE 3
3012;Gómez et al.;308.942;BE 3
3013;Gómez et al.;350.917;BE 3
3014;Gómez et al.;350.531;BE 3
3015;Gómez et al.;347.37;BE 3
3016;Gómez et al.;347.721;BE 3
3017;Gómez et al.;750.29;BE 3
3018;Gómez et al.;431.374;BE 3
3019;Gómez et al.;546.348;BE 3
3020;Gómez et al.;1643.25;BE 3
3021;Gómez et al.;2604.073;BE 3
3022;Gómez et al.;3583.304;BE 3
3023;Gómez et al.;4494.624;BE 3
3024;Gómez et al.;5679.872;BE 3
3025;Gómez et al.;6627.5380000000005;BE 3
3026;Gómez et al.;null;BE 3
3027;Gómez et al.;7379.178;BE 3
3028;Gómez et al.;9322.059;BE 3
3029;Gómez et al.;3857.2039999999997;BE 3
3030;Gómez et al.;259.119;BE 3
3031;Gómez et al.;272.63;BE 3
3032;Gómez et al.;260.585;BE 3
3033;Gómez et al.;null;BE 3
3034;Gómez et al.;260.853;BE 3
3035;Gómez et al.;256.555;BE 3
3036;Gómez et al.;247.36;BE 3
3037;Gómez et al.;300.343;BE 3
3038;Gómez et al.;1237.054;BE 3
3039;Gómez et al.;348.656;BE 3
3040;Gómez et al.;172.871;BE 3
3041;Gómez et al.;156.935;BE 3
3042;Gómez et al.;116.632;BE 3
3043;Gómez et al.;269.389;BE 3
3044;Gómez et al.;514.614;BE 3
3045;Gómez et al.;618.783;BE 3
3046;Gómez et al.;null;BE 3
3047;Gómez et al.;510.277;BE 3
3048;Gómez et al.;525.95;BE 3
3049;Gómez et al.;532.556;BE 3
3050;Gómez et al.;493.124;BE 3
3051;Gómez et al.;514.002;BE 3
3052;Gómez et al.;510.87;BE 3
3053;Gómez et al.;532.401;BE 3
3054;Gómez et al.;548.813;BE 3
3055;Gómez et al.;470.4;BE 3
3056;Gómez et al.;70.831;BE 3
3057;Gómez et al.;163.057;BE 3
3058;Gómez et al.;null;BE 3
3059;Gómez et al.;83.596;BE 3
3060;Gómez et al.;177.348;BE 3
3061;Gómez et al.;418.154;BE 3
3062;Gómez et al.;445.984;BE 3
3063;Gómez et al.;488.955;BE 3
3064;Gómez et al.;477.414;BE 3
3065;Gómez et al.;492.242;BE 3
3066;Gómez et al.;491.891;BE 3
3067;Gómez et al.;493.954;BE 3
3068;Gómez et al.;476.684;BE 3
3069;Gómez et al.;491.549;BE 3
3070;Gómez et al.;486.263;BE 3
3071;Gómez et al.;488.23;BE 3
3072;Gómez et al.;504.42;BE 3
3073;Gómez et al.;493.31;BE 3
3074;Gómez et al.;null;BE 3
3075;Gómez et al.;495.365;BE 3
3076;Gómez et al.;483.017;BE 3
3077;Gómez et al.;739.76;BE 3
3078;Gómez et al.;1534.38;BE 3
3079;Gómez et al.;1416.743;BE 3
3080;Gómez et al.;927.154;BE 3
3081;Gómez et al.;731.17;BE 3
3082;Gómez et al.;694.87;BE 3
3083;Gómez et al.;722.485;BE 3
3084;Gómez et al.;702.628;BE 3
3085;Gómez et al.;693.625;BE 3
3086;Gómez et al.;721.845;BE 3
3087;Gómez et al.;696.005;BE 3
3088;Gómez et al.;688.438;BE 3
3089;Gómez et al.;687.422;BE 3
3090;Gómez et al.;719.582;BE 3
3091;Gómez et al.;null;BE 3
3092;Gómez et al.;740.07;BE 3
3093;Gómez et al.;755.303;BE 3
3094;Gómez et al.;740.777;BE 3
3095;Gómez et al.;728.734;BE 3
3096;Gómez et al.;683.563;BE 3
3097;Gómez et al.;766.451;BE 3
3098;Gómez et al.;1878.7179999999998;BE 3
3099;Gómez et al.;2825.438;BE 3
3100;Gómez et al.;4040.311;BE 3
3101;Gómez et al.;2460.401;BE 3
3102;Gómez et al.;1190.887;BE 3
3103;Gómez et al.;1157.559;BE 3
3104;Gómez et al.;1262.5430000000001;BE 3
3105;Gómez et al.;1229.551;BE 3
3106;Gómez et al.;null;BE 3
3107;Gómez et al.;1220.035;BE 3
3108;Gómez et al.;1256.995;BE 3
3109;Gómez et al.;1261.436;BE 3
3110;Gómez et al.;798.384;BE 3
3111;Gómez et al.;216.901;BE 3
3112;Gómez et al.;26.912;BE 3
3113;Gómez et al.;0.055;BE 3
3114;Gómez et al.;0.06;BE 3
3115;Gómez et al.;0.076;BE 3
3116;Gómez et al.;0.049;BE 3
3117;Gómez et al.;163.633;BE 3
3118;Gómez et al.;null;BE 3
3119;Gómez et al.;124.114;BE 3
3120;Gómez et al.;338.935;BE 3
3121;Gómez et al.;378.372;BE 3
3122;Gómez et al.;349.109;BE 3
3123;Gómez et al.;331.291;BE 3
3124;Gómez et al.;328.594;BE 3
3125;Gómez et al.;359.686;BE 3
3126;Gómez et al.;346.8;BE 3
3127;Gómez et al.;361.386;BE 3
3128;Gómez et al.;359.209;BE 3
3129;Gómez et al.;340.145;BE 3
3130;Gómez et al.;null;BE 3
3131;Gómez et al.;null;BE 3
3132;Gómez et al.;null;BE 3
3133;Gómez et al.;null;BE 3
3134;Gómez et al.;null;BE 3
3135;Gómez et al.;null;BE 3
3136;Gómez et al.;null;BE 3
3137;Gómez et al.;null;BE 3
3138;Gómez et al.;null;BE 3
3139;Gómez et al.;null;BE 3
3140;Gómez et al.;null;BE 3
3141;Gómez et al.;null;BE 3
3142;Gómez et al.;null;BE 3
3143;Gómez et al.;null;BE 3
3144;Gómez et al.;null;BE 3
3145;Gómez et al.;null;BE 3
3146;Gómez et al.;null;BE 3
3147;Gómez et al.;null;BE 3
3148;Gómez et al.;null;BE 3
3149;Gómez et al.;null;BE 3
3150;Gómez et al.;null;BE 3
3151;Gómez et al.;null;BE 3
3152;Gómez et al.;null;BE 3
3153;Gómez et al.;null;BE 3
3154;Gómez et al.;null;BE 3
3155;Gómez et al.;null;BE 3
3156;Gómez et al.;null;BE 3
3157;Gómez et al.;null;BE 3
3158;Gómez et al.;null;BE 3
3159;Gómez et al.;null;BE 3
3160;Gómez et al.;null;BE 3
3161;Gómez et al.;null;BE 3
3162;Gómez et al.;null;BE 3
3163;Gómez et al.;null;BE 3
3164;Gómez et al.;null;BE 3
3165;Gómez et al.;null;BE 3
3166;Gómez et al.;null;BE 3
3167;Gómez et al.;null;BE 3
3168;Gómez et al.;null;BE 3
3169;Gómez et al.;null;BE 3
3170;Gómez et al.;null;BE 3
3171;Gómez et al.;null;BE 3
3172;Gómez et al.;null;BE 3
3173;Gómez et al.;null;BE 3
3174;Gómez et al.;null;BE 3
3175;Gómez et al.;null;BE 3
3176;Gómez et al.;null;BE 3
3177;Gómez et al.;null;BE 3
3178;Gómez et al.;null;BE 3
3179;Gómez et al.;null;BE 3
3180;Gómez et al.;null;BE 3
3181;Gómez et al.;null;BE 3
3182;Gómez et al.;null;BE 3
3183;Gómez et al.;null;BE 3
3184;Gómez et al.;null;BE 3
3185;Gómez et al.;null;BE 3
3186;Gómez et al.;null;BE 3
3187;Gómez et al.;null;BE 3
3188;Gómez et al.;null;BE 3
3189;Gómez et al.;null;BE 3
3190;Gómez et al.;null;BE 3
3191;Gómez et al.;null;BE 3
3192;Gómez et al.;null;BE 3
3193;Gómez et al.;null;BE 3
3194;Gómez et al.;null;BE 3
3195;Gómez et al.;null;BE 3
3196;Gómez et al.;null;BE 3
3197;Gómez et al.;null;BE 3
3198;Gómez et al.;null;BE 3
3199;Gómez et al.;null;BE 3
3200;Gómez et al.;null;BE 3
3201;Gómez et al.;null;BE 3
3202;Gómez et al.;null;BE 3
3203;Gómez et al.;null;BE 3
3204;Gómez et al.;null;BE 3
3205;Gómez et al.;null;BE 3
3206;Gómez et al.;null;BE 3
3207;Gómez et al.;null;BE 3
3208;Gómez et al.;null;BE 3
3209;Gómez et al.;null;BE 3
3210;Gómez et al.;null;BE 3
3211;Gómez et al.;null;BE 3
3212;Gómez et al.;null;BE 3
3213;Gómez et al.;8.795;BE 3
3214;Gómez et al.;788.228;BE 3
3215;Gómez et al.;880.572;BE 3
3216;Gómez et al.;921.5;BE 3
3217;Gómez et al.;1098.483;BE 3
3218;Gómez et al.;1887.528;BE 3
3219;Gómez et al.;2825.38;BE 3
3220;Gómez et al.;2151.92;BE 3
3221;Gómez et al.;1223.196;BE 3
3222;Gómez et al.;1180.266;BE 3
3223;Gómez et al.;1205.319;BE 3
3224;Gómez et al.;1272.787;BE 3
3225;Gómez et al.;1365.061;BE 3
3226;Gómez et al.;1308.06;BE 3
3227;Gómez et al.;1210.999;BE 3
3228;Gómez et al.;1209.939;BE 3
3229;Gómez et al.;1217.093;BE 3
3230;Gómez et al.;1176.663;BE 3
3231;Gómez et al.;1200.939;BE 3
3232;Gómez et al.;1163.896;BE 3
3233;Gómez et al.;1179.414;BE 3
3234;Gómez et al.;1239.279;BE 3
3235;Gómez et al.;1218.4180000000001;BE 3
3236;Gómez et al.;null;BE 3
3237;Gómez et al.;1260.24;BE 3
3238;Gómez et al.;2381.739;BE 3
3239;Gómez et al.;null;BE 3
3240;Gómez et al.;4273.83;BE 3
3241;Gómez et al.;4998.577;BE 3
3242;Gómez et al.;2246.93;BE 3
3243;Gómez et al.;1603.6019999999999;BE 3
3244;Gómez et al.;1956.567;BE 3
3245;Gómez et al.;1930.5929999999998;BE 3
3246;Gómez et al.;1896.088;BE 3
3247;Gómez et al.;null;BE 3
3248;Gómez et al.;1908.525;BE 3
3249;Gómez et al.;1757.185;BE 3
3250;Gómez et al.;1746.1680000000001;BE 3
3251;Gómez et al.;1886.7559999999999;BE 3
3252;Gómez et al.;1959.591;BE 3
3253;Gómez et al.;1931.42;BE 3
3254;Gómez et al.;1799.181;BE 3
3255;Gómez et al.;1816.33;BE 3
3256;Gómez et al.;null;BE 3
3257;Gómez et al.;1949.659;BE 3
3258;Gómez et al.;null;BE 3
3259;Gómez et al.;3205.42;BE 3
3260;Gómez et al.;4054.378;BE 3
3261;Gómez et al.;4367.79;BE 3
3262;Gómez et al.;4804.796;BE 3
3263;Gómez et al.;3793.556;BE 3
3264;Gómez et al.;3186.208;BE 3
3265;Gómez et al.;null;BE 3
3266;Gómez et al.;1526.4160000000002;BE 3
3267;Gómez et al.;1595.008;BE 3
3268;Gómez et al.;891.378;BE 3
3269;Gómez et al.;908.663;BE 3
3270;Gómez et al.;940.342;BE 3
3271;Gómez et al.;null;BE 3
3272;Gómez et al.;914.394;BE 3
3273;Gómez et al.;924.757;BE 3
3274;Gómez et al.;884.206;BE 3
3275;Gómez et al.;842.289;BE 3
3276;Gómez et al.;865.96;BE 3
3277;Gómez et al.;1094.8029999999999;BE 3
3278;Gómez et al.;1214.408;BE 3
3279;Gómez et al.;null;BE 3
3280;Gómez et al.;600.78;BE 3
3281;Gómez et al.;673.123;BE 3
3282;Gómez et al.;654.974;BE 3
3283;Gómez et al.;774.415;BE 3
3284;Gómez et al.;1304.313;BE 3
3285;Gómez et al.;2058.962;BE 3
3286;Gómez et al.;2199.07;BE 3
3287;Gómez et al.;null;BE 3
3288;Gómez et al.;624.164;BE 3
3289;Gómez et al.;null;BE 3
3290;Gómez et al.;615.897;BE 3
3291;Gómez et al.;600.568;BE 3
3292;Gómez et al.;609.478;BE 3
3293;Gómez et al.;641.124;BE 3
3294;Gómez et al.;617.771;BE 3
3295;Gómez et al.;null;BE 3
3296;Gómez et al.;620.862;BE 3
3297;Gómez et al.;848.352;BE 3
3298;Gómez et al.;2191.201;BE 3
3299;Gómez et al.;2671.641;BE 3
3300;Gómez et al.;3404.822;BE 3
3301;Gómez et al.;1135.202;BE 3
3302;Gómez et al.;989.901;BE 3
3303;Gómez et al.;907.051;BE 3
3304;Gómez et al.;904.444;BE 3
3305;Gómez et al.;912.246;BE 3
3306;Gómez et al.;902.587;BE 3
3307;Gómez et al.;903.873;BE 3
3308;Gómez et al.;897.482;BE 3
3309;Gómez et al.;891.574;BE 3
3310;Gómez et al.;902.184;BE 3
3311;Gómez et al.;null;BE 3
3312;Gómez et al.;913.411;BE 3
3313;Gómez et al.;901.837;BE 3
3314;Gómez et al.;903.055;BE 3
3315;Gómez et al.;904.441;BE 3
3316;Gómez et al.;null;BE 3
3317;Gómez et al.;973.611;BE 3
3318;Gómez et al.;null;BE 3
3319;Gómez et al.;2390.335;BE 3
3320;Gómez et al.;2742.349;BE 3
3321;Gómez et al.;940.775;BE 3
3322;Gómez et al.;993.371;BE 3
3323;Gómez et al.;1033.779;BE 3
3324;Gómez et al.;null;BE 3
3325;Gómez et al.;1008.182;BE 3
3326;Gómez et al.;1108.311;BE 3
3327;Gómez et al.;1136.041;BE 3
3328;Gómez et al.;1138.132;BE 3
3329;Gómez et al.;1161.2640000000001;BE 3
3330;Gómez et al.;1148.491;BE 3
3331;Gómez et al.;null;BE 3
3332;Gómez et al.;1054.603;BE 3
3333;Gómez et al.;1059.856;BE 3
3334;Gómez et al.;888.176;BE 3
3335;Gómez et al.;799.455;BE 3
3336;Gómez et al.;864.442;BE 3
3337;Gómez et al.;1363.63;BE 3
3338;Gómez et al.;null;BE 3
3339;Gómez et al.;1779.5320000000002;BE 3
3340;Gómez et al.;3845.986;BE 3
3341;Gómez et al.;3271.673;BE 3
3342;Gómez et al.;1398.193;BE 3
3343;Gómez et al.;1416.039;BE 3
3344;Gómez et al.;1431.784;BE 3
3345;Gómez et al.;1401.094;BE 3
3346;Gómez et al.;1216.75;BE 3
3347;Gómez et al.;1173.061;BE 3
3348;Gómez et al.;1193.184;BE 3
3349;Gómez et al.;1189.882;BE 3
3350;Gómez et al.;1172.496;BE 3
3351;Gómez et al.;null;BE 3
3352;Gómez et al.;1121.564;BE 3
3353;Gómez et al.;null;BE 3
3354;Gómez et al.;1168.598;BE 3
3355;Gómez et al.;1135.376;BE 3
3356;Gómez et al.;1174.964;BE 3
3357;Gómez et al.;1296.287;BE 3
3358;Gómez et al.;2520.773;BE 3
3359;Gómez et al.;3286.173;BE 3
3360;Gómez et al.;1991.524;BE 3
3361;Gómez et al.;null;BE 3
3362;Gómez et al.;1032.982;BE 3
3363;Gómez et al.;null;BE 3
3364;Gómez et al.;1291.715;BE 3
3365;Gómez et al.;1771.2820000000002;BE 3
3366;Gómez et al.;1849.857;BE 3
3367;Gómez et al.;null;BE 3
3368;Gómez et al.;1883.319;BE 3
3369;Gómez et al.;1799.194;BE 3
3370;Gómez et al.;1919.031;BE 3
3371;Gómez et al.;1925.3139999999999;BE 3
3372;Gómez et al.;1929.636;BE 3
3373;Gómez et al.;null;BE 3
3374;Gómez et al.;2054.323;BE 3
3375;Gómez et al.;2176.532;BE 3
3376;Gómez et al.;2135.8360000000002;BE 3
3377;Gómez et al.;2472.109;BE 3
3378;Gómez et al.;3838.9790000000003;BE 3
3379;Gómez et al.;4062.519;BE 3
3380;Gómez et al.;null;BE 3
3381;Gómez et al.;6361.103;BE 3
3382;Gómez et al.;7048.545;BE 3
3383;Gómez et al.;7945.646;BE 3
3384;Gómez et al.;8827.677;BE 3
3385;Gómez et al.;9747.953;BE 3
3386;Gómez et al.;10640.92;BE 3
3387;Gómez et al.;11564.673999999999;BE 3
3388;Gómez et al.;12517.747;BE 3
3389;Gómez et al.;13483.642;BE 3
3390;Gómez et al.;11680.513;BE 3
3391;Gómez et al.;2111.018;BE 3
3392;Gómez et al.;null;BE 3
3393;Gómez et al.;919.588;BE 3
3394;Gómez et al.;null;BE 3
3395;Gómez et al.;889.642;BE 3
3396;Gómez et al.;null;BE 3
3397;Gómez et al.;1008.726;BE 3
3398;Gómez et al.;null;BE 3
3399;Gómez et al.;2356.7780000000002;BE 3
3400;Gómez et al.;2901.736;BE 3
3401;Gómez et al.;1061.57;BE 3
3402;Gómez et al.;null;BE 3
3403;Gómez et al.;1742.9099999999999;BE 3
3404;Gómez et al.;null;BE 3
3405;Gómez et al.;2518.837;BE 3
3406;Gómez et al.;3859.594;BE 3
3407;Gómez et al.;null;BE 3
3408;Gómez et al.;3092.217;BE 3
3409;Gómez et al.;1177.167;BE 3
3410;Gómez et al.;1005.955;BE 3
3411;Gómez et al.;1045.419;BE 3
3412;Gómez et al.;1089.424;BE 3
3413;Gómez et al.;1075.2069999999999;BE 3
3414;Gómez et al.;null;BE 3
3415;Gómez et al.;1060.937;BE 3
3416;Gómez et al.;1155.497;BE 3
3417;Gómez et al.;null;BE 3
3418;Gómez et al.;1555.675;BE 3
3419;Gómez et al.;1841.5900000000001;BE 3
3420;Gómez et al.;863.213;BE 3
3421;Gómez et al.;888.598;BE 3
3422;Gómez et al.;814.857;BE 3
3423;Gómez et al.;787.317;BE 3
3424;Gómez et al.;null;BE 3
3425;Gómez et al.;878.362;BE 3
3426;Gómez et al.;null;BE 3
3427;Gómez et al.;828.136;BE 3
3428;Gómez et al.;null;BE 3
3429;Gómez et al.;852.049;BE 3
3430;Gómez et al.;849.31;BE 3
3431;Gómez et al.;821.549;BE 3
3432;Gómez et al.;836.725;BE 3
3433;Gómez et al.;856.769;BE 3
3434;Gómez et al.;751.774;BE 3
3435;Gómez et al.;null;BE 3
3436;Gómez et al.;616.846;BE 3
3437;Gómez et al.;1202.196;BE 3
3438;Gómez et al.;1556.1860000000001;BE 3
3439;Gómez et al.;1411.577;BE 3
3440;Gómez et al.;1088.135;BE 3
3441;Gómez et al.;895.163;BE 3
3442;Gómez et al.;898.401;BE 3
3443;Gómez et al.;892.432;BE 3
3444;Gómez et al.;894.32;BE 3
3445;Gómez et al.;911.021;BE 3
3446;Gómez et al.;920.18;BE 3
3447;Gómez et al.;904.984;BE 3
3448;Gómez et al.;893.62;BE 3
3449;Gómez et al.;891.309;BE 3
3450;Gómez et al.;893.916;BE 3
3451;Gómez et al.;896.243;BE 3
3452;Gómez et al.;null;BE 3
3453;Gómez et al.;921.635;BE 3
3454;Gómez et al.;null;BE 3
3455;Gómez et al.;889.312;BE 3
3456;Gómez et al.;897.542;BE 3
3457;Gómez et al.;965.467;BE 3
3458;Gómez et al.;2271.362;BE 3
3459;Gómez et al.;1024.616;BE 3
3460;Gómez et al.;800.442;BE 3
3461;Gómez et al.;null;BE 3
3462;Gómez et al.;828.666;BE 3
3463;Gómez et al.;974.637;BE 3
3464;Gómez et al.;1636.114;BE 3
3465;Gómez et al.;2432.216;BE 3
3466;Gómez et al.;3159.384;BE 3
3467;Gómez et al.;3381.588;BE 3
3468;Gómez et al.;2223.255;BE 3
3469;Gómez et al.;897.397;BE 3
3470;Gómez et al.;null;BE 3
3471;Gómez et al.;908.868;BE 3
3472;Gómez et al.;null;BE 3
3473;Gómez et al.;936.145;BE 3
3474;Gómez et al.;883.084;BE 3
3475;Gómez et al.;916.706;BE 3
3476;Gómez et al.;889.602;BE 3
3477;Gómez et al.;1136.198;BE 3
3478;Gómez et al.;null;BE 3
3479;Gómez et al.;2230.706;BE 3
3480;Gómez et al.;1122.12;BE 3
3481;Gómez et al.;716.998;BE 3
3482;Gómez et al.;685.737;BE 3
3483;Gómez et al.;653.508;BE 3
3484;Gómez et al.;612.583;BE 3
3485;Gómez et al.;612.002;BE 3
3486;Gómez et al.;606.972;BE 3
3487;Gómez et al.;637.308;BE 3
3488;Gómez et al.;null;BE 3
3489;Gómez et al.;611.542;BE 3
3490;Gómez et al.;621.819;BE 3
3491;Gómez et al.;617.994;BE 3
3492;Gómez et al.;621.817;BE 3
3493;Gómez et al.;623.511;BE 3
3494;Gómez et al.;611.476;BE 3
3495;Gómez et al.;null;BE 3
3496;Gómez et al.;603.865;BE 3
3497;Gómez et al.;1233.298;BE 3
3498;Gómez et al.;1398.887;BE 3
3499;Gómez et al.;1407.333;BE 3
3500;Gómez et al.;2445.668;BE 3
3501;Gómez et al.;null;BE 3
3502;Gómez et al.;894.66;BE 3
3503;Gómez et al.;903.285;BE 3
3504;Gómez et al.;897.401;BE 3
3505;Gómez et al.;911.063;BE 3
3506;Gómez et al.;null;BE 3
3507;Gómez et al.;891.897;BE 3
3508;Gómez et al.;899.615;BE 3
3509;Gómez et al.;893.857;BE 3
3510;Gómez et al.;895.114;BE 3
3511;Gómez et al.;888.143;BE 3
3512;Gómez et al.;923.388;BE 3
3513;Gómez et al.;915.654;BE 3
3514;Gómez et al.;898.057;BE 3
3515;Gómez et al.;885.118;BE 3
3516;Gómez et al.;895.361;BE 3
3517;Gómez et al.;952.965;BE 3
3518;Gómez et al.;null;BE 3
3519;Gómez et al.;2270.02;BE 3
3520;Gómez et al.;1310.132;BE 3
3521;Gómez et al.;1215.667;BE 3
3522;Gómez et al.;979.031;BE 3
3523;Gómez et al.;1146.131;BE 3
3524;Gómez et al.;1595.5990000000002;BE 3
3525;Gómez et al.;2345.256;BE 3
3526;Gómez et al.;3365.375;BE 3
3527;Gómez et al.;2339.482;BE 3
3528;Gómez et al.;922.076;BE 3
3529;Gómez et al.;null;BE 3
3530;Gómez et al.;905.542;BE 3
3531;Gómez et al.;null;BE 3
3532;Gómez et al.;841.669;BE 3
3533;Gómez et al.;null;BE 3
3534;Gómez et al.;888.88;BE 3
3535;Gómez et al.;928.163;BE 3
3536;Gómez et al.;871.808;BE 3
3537;Gómez et al.;1289.715;BE 3
3538;Gómez et al.;2188.858;BE 3
3539;Gómez et al.;3342.734;BE 3
3540;Gómez et al.;3641.571;BE 3
3541;Gómez et al.;1516.26;BE 3
3542;Gómez et al.;1295.513;BE 3
3543;Gómez et al.;1211.557;BE 3
3544;Gómez et al.;1211.692;BE 3
3545;Gómez et al.;null;BE 3
3546;Gómez et al.;1218.002;BE 3
3547;Gómez et al.;1230.719;BE 3
3548;Gómez et al.;null;BE 3
3549;Gómez et al.;1196.933;BE 3
3550;Gómez et al.;1256.047;BE 3
3551;Gómez et al.;1224.337;BE 3
3552;Gómez et al.;null;BE 3
3553;Gómez et al.;1235.549;BE 3
3554;Gómez et al.;1199.43;BE 3
3555;Gómez et al.;1202.2649999999999;BE 3
3556;Gómez et al.;1268.1;BE 3
3557;Gómez et al.;1341.032;BE 3
3558;Gómez et al.;2462.158;BE 3
3559;Gómez et al.;3493.061;BE 3
3560;Gómez et al.;4485.98;BE 3
3561;Gómez et al.;null;BE 3
3562;Gómez et al.;4925.224;BE 3
3563;Gómez et al.;1675.048;BE 3
3564;Gómez et al.;1377.021;BE 3
3565;Gómez et al.;1395.7069999999999;BE 3
3566;Gómez et al.;1465.816;BE 3
3567;Gómez et al.;1463.512;BE 3
3568;Gómez et al.;1447.1979999999999;BE 3
3569;Gómez et al.;1502.29;BE 3
3570;Gómez et al.;1418.507;BE 3
3571;Gómez et al.;1384.093;BE 3
3572;Gómez et al.;1257.792;BE 3
3573;Gómez et al.;1254.249;BE 3
3574;Gómez et al.;1264.7350000000001;BE 3
3575;Gómez et al.;1189.545;BE 3
3576;Gómez et al.;1156.874;BE 3
3577;Gómez et al.;1277.965;BE 3
3578;Gómez et al.;null;BE 3
3579;Gómez et al.;2664.239;BE 3
3580;Gómez et al.;3078.715;BE 3
3581;Gómez et al.;1394.7939999999999;BE 3
3582;Gómez et al.;989.91;BE 3
3583;Gómez et al.;1045.514;BE 3
3584;Gómez et al.;1605.191;BE 3
3585;Gómez et al.;2357.268;BE 3
3586;Gómez et al.;3137.477;BE 3
3587;Gómez et al.;3325.067;BE 3
3588;Gómez et al.;2406.527;BE 3
3589;Gómez et al.;1047.352;BE 3
3590;Gómez et al.;907.802;BE 3
3591;Gómez et al.;910.931;BE 3
3592;Gómez et al.;913.123;BE 3
3593;Gómez et al.;914.984;BE 3
3594;Gómez et al.;900.954;BE 3
3595;Gómez et al.;null;BE 3
3596;Gómez et al.;957.6;BE 3
3597;Gómez et al.;null;BE 3
3598;Gómez et al.;1103.875;BE 3
3599;Gómez et al.;null;BE 3
3600;Gómez et al.;891.218;BE 3
3601;Gómez et al.;null;BE 4
3602;Gómez et al.;null;BE 4
3603;Gómez et al.;null;BE 4
3604;Gómez et al.;null;BE 4
3605;Gómez et al.;null;BE 4
3606;Gómez et al.;null;BE 4
3607;Gómez et al.;null;BE 4
3608;Gómez et al.;null;BE 4
3609;Gómez et al.;null;BE 4
3610;Gómez et al.;null;BE 4
3611;Gómez et al.;null;BE 4
3612;Gómez et al.;null;BE 4
3613;Gómez et al.;null;BE 4
3614;Gómez et al.;null;BE 4
3615;Gómez et al.;null;BE 4
3616;Gómez et al.;null;BE 4
3617;Gómez et al.;null;BE 4
3618;Gómez et al.;null;BE 4
3619;Gómez et al.;null;BE 4
3620;Gómez et al.;null;BE 4
3621;Gómez et al.;null;BE 4
3622;Gómez et al.;null;BE 4
3623;Gómez et al.;null;BE 4
3624;Gómez et al.;null;BE 4
3625;Gómez et al.;null;BE 4
3626;Gómez et al.;null;BE 4
3627;Gómez et al.;null;BE 4
3628;Gómez et al.;null;BE 4
3629;Gómez et al.;null;BE 4
3630;Gómez et al.;null;BE 4
3631;Gómez et al.;null;BE 4
3632;Gómez et al.;null;BE 4
3633;Gómez et al.;null;BE 4
3634;Gómez et al.;null;BE 4
3635;Gómez et al.;null;BE 4
3636;Gómez et al.;null;BE 4
3637;Gómez et al.;null;BE 4
3638;Gómez et al.;null;BE 4
3639;Gómez et al.;null;BE 4
3640;Gómez et al.;0.098;BE 4
3641;Gómez et al.;520.493;BE 4
3642;Gómez et al.;605.633;BE 4
3643;Gómez et al.;661.034;BE 4
3644;Gómez et al.;1222.025;BE 4
3645;Gómez et al.;1590.435;BE 4
3646;Gómez et al.;1636.883;BE 4
3647;Gómez et al.;1023.36;BE 4
3648;Gómez et al.;670.577;BE 4
3649;Gómez et al.;747.359;BE 4
3650;Gómez et al.;619.683;BE 4
3651;Gómez et al.;739.483;BE 4
3652;Gómez et al.;683.402;BE 4
3653;Gómez et al.;627.309;BE 4
3654;Gómez et al.;641.147;BE 4
3655;Gómez et al.;665.788;BE 4
3656;Gómez et al.;null;BE 4
3657;Gómez et al.;null;BE 4
